K,Rem,cdrag
0.496,1746.4145966733247,2.513378713163155
0.496,1649.662844347779,2.554187467349836
0.496,1560.8206793171507,2.7082241004144243
0.496,1448.2796857055473,2.6773537512746945
0.496,1456.212715106279,2.665778774337024
0.496,1363.3913437999486,2.190883406624475
0.496,2698.2403601565625,2.2698426400842235
0.496,2698.2403601565625,2.4285106548525737
0.496,2189.912329279213,2.6351518100603983
0.496,1938.9595728683296,2.7212054499304443
0.496,1659.6019186083695,2.604272758977092
0.496,1545.2008892736253,2.6677992262586097
0.496,1440.408135802882,2.8567824782858926
0.496,1316.2317536554624,2.847182365190024
0.496,1302.5253737905264,2.8615294851028183
0.496,1200.2102707336026,2.376769797107388
0.496,2980.151597398787,2.339622010293742
0.496,2980.151597398787,2.43238589419008
0.496,2483.954360644867,2.507744474626646
0.496,2100.6522028012323,2.412474385278712
0.496,2039.3756868417024,2.504623712773846
0.496,1893.436839302252,2.6789315853710844
0.496,1725.1892638075012,2.6001513120196056
0.496,1649.046794111273,2.787474635107893
0.496,1560.3742647581012,2.716084199541108
0.496,1486.730180692364,2.663627689110056
0.496,2844.452466075833,2.382199747984853
0.496,2844.452466075833,2.4741241735545123
0.496,2372.5202762164786,2.567451973946445
0.496,2008.0551443598629,2.46276957786598
0.496,1950.159049400071,2.553976857765927
0.496,1811.114592958689,2.7411540633207654
0.496,1650.6709783294066,2.658677663630484
0.496,1577.7125997111743,2.852520755993295
0.496,1492.724730228635,2.765945653742514
0.496,1431.6479758455316,2.7199170027091126
0.496,8451.626286145218,2.090342753851313
0.496,8451.626286145218,2.306015479186052
0.496,7088.380713749666,2.3862378924556094
0.496,6049.439509810763,2.339262692778767
0.496,5886.469540354608,2.4297039239969567
0.496,5434.216447809544,2.5825643815762813
0.496,5021.425050513731,2.505000209100935
0.496,4793.5129671838295,2.752513647742984
0.496,4613.487721906787,2.298122676874877
0.496,4416.311346917616,2.391323004908361
0.52,2796.8187716208818,2.210813174570652
0.52,2796.8187716208818,2.5301065195737413
0.52,2202.686101121488,2.3799030731318376
0.52,2760.311604288121,2.222763840497211
0.52,2760.311604288121,2.5609660978557334
0.52,2150.208872553035,2.427704535041914
0.52,2987.879648353525,2.2394798077048743
0.52,2987.879648353525,2.504329602641042
0.52,2380.169877649353,2.3541328950946263
0.52,2851.7795432900857,2.275263497423455
0.52,2851.7795432900857,2.560405327288447
0.52,2273.2504813427536,2.4116333896915974
0.52,8473.793743525286,1.923239109218356
0.52,8473.793743525286,2.2852952462823364
0.52,6722.534660199848,2.1861739638242823
0.52,2745.628142095819,2.3116342589093395
0.52,2745.628142095819,2.3143818508575285
0.52,2357.893491273831,2.1732087016710366
0.52,1980.045004066324,2.475384595384262
0.52,1866.1110768030808,2.4567710700784486
0.52,1737.25127969406,2.519713506307582
0.52,1579.8541695561164,2.5850207463152968
0.52,1497.588534741294,2.4075564827107634
0.52,1435.413729191386,2.334252403256308
0.52,1372.998225341522,2.117719978825761
0.52,2709.24261727286,2.326016659459308
0.52,2709.24261727286,2.3418012633050997
0.52,2302.137547131433,2.2162200031365216
0.52,1909.940100806678,2.540867857639729
0.52,1778.124639115178,2.5393892101823523
0.52,1633.1521371704514,2.6266692046245583
0.52,1463.794199586579,2.7179654066236254
0.52,1367.117777862355,2.553803394425389
0.52,1290.1076431484262,2.5012499552163154
0.52,1214.2600414477845,2.292584376443459
0.52,3005.522354543364,2.087432568000587
0.52,3005.522354543364,2.4282843619994114
0.52,2508.931902996753,2.5161664372058783
0.52,2180.058160321916,2.501487488459317
0.52,2037.3652993129847,2.476192496887869
0.52,1852.1845999300208,2.804126574972753
0.52,1757.5973584147507,2.6328378182629826
0.52,1656.767511201754,2.617077854597883
0.52,1590.850885304571,2.536597183381588
0.52,1553.094806836005,2.3546661255050507
0.52,2868.613126246912,2.1237876391113684
0.52,2868.613126246912,2.473670787536877
0.52,2396.213610263445,2.570518841473816
0.52,2083.708283365934,2.55059147860876
0.52,1948.188011879387,2.531495862871686
0.52,1771.5963204570478,2.866664815159544
0.52,1681.581293105638,2.6948268450991586
0.52,1585.1439003484795,2.6824971416993386
0.52,1521.9364599000962,2.5946778440409903
0.52,1489.6835092668991,2.407460384667334
0.52,8438.363582605425,1.8587183943715555
0.52,8438.363582605425,2.1537355164028984
0.52,7138.304293353828,2.348543671772747
0.52,6265.720527362039,2.325085547505916
0.52,5883.938169264528,2.322447339511718
0.52,5384.624778052436,2.572306180449501
0.52,5218.306696404506,2.509151546588125
0.52,4883.776076978822,2.418023208203421
0.52,4725.424751014806,2.27155537401709
0.52,4616.765736425109,2.2363315612699317
0.545,2752.8591947945265,2.2148950997047865
0.545,2752.8591947945265,2.3753457320899223
0.545,2271.5428010253013,2.3128781755301824
0.545,2715.9612017209934,2.228070746993034
0.545,2715.9612017209934,2.40530605547603
0.545,2216.7640189778326,2.358606654642591
0.545,3020.005865757772,2.135475009597306
0.545,3020.005865757772,2.31714592355096
0.545,2520.4116966249458,2.2021046544019773
0.545,2882.430262906915,2.173280839130865
0.545,2882.430262906915,2.366569707706018
0.545,2407.091788226056,2.2475360963594766
0.545,8520.753438462523,1.855563925140008
0.545,8520.753438462523,2.1223789503706807
0.545,7060.822254236153,2.070796293050866
0.545,2810.834751508836,2.1069177483666874
0.545,2810.834751508836,2.316579663796161
0.545,2291.937162550772,2.442554580306993
0.545,2003.669274355479,2.389736817235041
0.545,1863.467113110853,2.57998979654958
0.545,1684.991855101522,2.382257181575564
0.545,1590.9688922641571,2.4604107656485192
0.545,1568.918313144567,2.4387615951487724
0.545,1490.084550138248,2.293421592410805
0.545,1455.1932969601987,2.052740807156022
0.545,2772.964729427484,2.119197160373488
0.545,2772.964729427484,2.345141981122041
0.545,2237.189349409763,2.4903867665966883
0.545,1933.2682557713413,2.4516193182268804
0.545,1776.144682794236,2.6671890356551358
0.545,1584.974110844017,2.482520056441466
0.545,1476.4306379154025,2.5829989797729285
0.545,1435.7384152582315,2.5828420774815224
0.545,1343.7377434319485,2.4497997811242187
0.545,1293.136373613732,2.212453298742892
0.545,3000.6499685107306,2.18355252650264
0.545,3000.6499685107306,2.2426810854838584
0.545,2515.598703593537,2.3351158931503555
0.545,2201.950868461825,2.5238574701816896
0.545,2017.7512938474997,2.519751081987476
0.545,1921.5654664187311,2.452677797736058
0.545,1750.7306728386088,2.46198282112854
0.545,1720.628355215802,2.4514698000309845
0.545,1662.4843357658135,2.5152081342953383
0.545,1653.7401638016274,2.367865675873474
0.545,2863.942976905223,2.2231007194453976
0.545,2863.942976905223,2.2845058975703685
0.545,2402.526687519762,2.3822720508159185
0.545,2104.500225233034,2.5808435453847096
0.545,1929.379595662808,2.5695128644352665
0.545,1837.8716156031787,2.5141612536504634
0.545,1674.9169081615553,2.520846276359687
0.545,1646.275766129758,2.516284179933656
0.545,1590.5051467726255,2.5715228663120016
0.545,1582.4244572310888,2.432899796221959
0.545,8463.217557279708,1.907563030029762
0.545,8463.217557279708,1.9891199338679424
0.545,7219.654492530692,2.167933240887001
0.545,6326.935697594062,2.319998703152593
0.545,5909.485560379394,2.316458254955156
0.545,5658.612895310174,2.2905742767318804
0.545,5163.70956115971,2.294175911331684
0.545,5065.374256093634,2.269388513141858
0.545,4903.5046183312,2.3032217713346967
0.545,4910.864052820269,2.1683322212846776
0.569,2781.5493448262696,2.1681058352486025
0.569,2781.5493448262696,2.2556057718206164
0.569,2327.23030200842,2.161089439876028
0.569,2744.600094950232,2.181170081852036
0.569,2744.600094950232,2.283570574119962
0.569,2272.0248956640144,2.2034716591358703
0.569,2997.696458633263,2.036283886423432
0.569,2997.696458633263,2.132485797517898
0.569,2595.707679060381,2.2492666143804274
0.569,2861.014105868109,2.075410063951113
0.569,2861.014105868109,2.1706932851795258
0.569,2478.901593752655,2.3058537263255747
0.569,8458.833495102288,1.7434543520687062
0.569,8458.833495102288,1.9606297910669983
0.569,7246.896012851935,1.9618205701934548
0.569,2801.131304081677,1.895769226773944
0.569,2801.131304081677,2.444799079451061
0.569,2387.739624177112,2.281772318234633
0.569,1987.2523083435988,2.2708479496293443
0.569,1825.1890114427729,2.3514123472359048
0.569,1735.5227991251525,2.77600966348783
0.569,1674.4910052342966,2.0431747313926705
0.569,1573.3530337294708,2.220675865057282
0.569,1542.6187845086563,2.339857631679994
0.569,1504.9802796003337,2.0936015846150733
0.569,2764.4995206585177,1.9275528936327515
0.569,2764.4995206585177,2.430623725141414
0.569,2336.583407204816,2.245199255892469
0.569,1941.0653021298428,2.435111626349487
0.569,1721.776677996789,2.2823230847404483
0.569,1646.0592360558708,2.5804964463365256
0.569,1576.168477868696,2.672167315926468
0.569,1427.9264009545286,2.3818476215878075
0.569,1400.050223077206,2.4720427043526545
0.569,1329.3272386354126,2.178035604671023
0.569,2986.276311630979,2.0716671953431525
0.569,2986.276311630979,2.268809277348041
0.569,2501.266780107611,2.4177062961229523
0.569,2217.3245974831275,2.3911567477863453
0.569,2066.1519281432325,2.4485898351988724
0.569,1920.076546666773,2.515062500082017
0.569,1827.544667419609,2.294794350242145
0.569,1746.3657308091176,2.4295055216289825
0.569,1705.9891426484362,2.455863177527821
0.569,1650.4228452651494,2.1693691597926232
0.569,2850.189298610537,2.108426612705109
0.569,2850.189298610537,2.3130566739700646
0.569,2388.79659235607,2.469616116841452
0.569,2119.126520236008,2.4412140854426947
0.569,1975.6343686885732,2.50393255677504
0.569,1836.4181941961608,2.5729437350745603
0.569,1748.3690871254937,2.351302573469544
0.569,1670.920375974053,2.488069092129745
0.569,1632.1578512629771,2.5246772521676064
0.569,1578.8614620384683,2.2255906728098847
0.569,8466.584161139594,1.7609178181557643
0.569,8466.584161139594,2.0730088619691074
0.569,7075.835760606063,2.235190490761078
0.569,6399.117069465472,2.1429078336099985
0.569,6072.49739175305,2.2616562595531624
0.569,5637.578296440157,2.2927182458097666
0.569,5404.318732115179,2.169562140414007
0.569,5165.941138397599,2.2256299726179054
0.569,5006.444269528838,2.277144754435541
0.569,4925.710397874604,1.9540782631429063
0.594,2781.1077557050794,2.145511192694899
0.594,2781.1077557050794,2.1546186978199584
0.594,2374.4235936125037,2.129135984477856
0.594,2744.725662908954,2.158463204328245
0.594,2744.725662908954,2.18001429301505
0.594,2320.169828259222,2.1694141812163723
0.594,2972.4507447044107,2.098098681334066
0.594,2972.4507447044107,2.15072331620654
0.594,2581.483274206387,2.062021336054305
0.594,2837.0523525448907,2.1392389425228946
0.594,2837.0523525448907,2.1946608166200785
0.594,2465.424663490593,2.112873060963711
0.594,8429.628396256936,1.773754453513388
0.594,8429.628396256936,1.9827857039087224
0.594,7258.087964552628,1.899079159386128
0.594,2732.612642157833,2.2327972033935897
0.594,2732.612642157833,2.2166807279171383
0.594,2398.532567199067,2.2653437207377096
0.594,2044.1133417029632,2.353538671966887
0.594,1909.0821903214623,2.214615911886496
0.594,1787.996089022634,2.4741676088411846
0.594,1683.246400503107,2.3531729249028484
0.594,1599.9556191634188,2.20588036700952
0.594,1544.291049007945,2.26374814613901
0.594,1546.1774084767153,2.06087266929618
0.594,2697.329142979862,2.246507353057985
0.594,2697.329142979862,2.2421571913678973
0.594,2343.3210547883973,2.308800630298531
0.594,1974.5328450927032,2.413045200242521
0.594,1823.0704086742396,2.285870880180661
0.594,1686.8912834002667,2.5720498226951416
0.594,1567.7792739267293,2.4649821293643424
0.594,1470.3606921099022,2.329467111786664
0.594,1399.9288564341166,2.409009473618111
0.594,1383.1405973517165,2.2097323088185714
0.594,3004.3307411960727,2.111280338199228
0.594,3004.3307411960727,2.1509504641253856
0.594,2461.7321599437496,2.3087027392082216
0.594,2297.997781499117,2.2798915520027867
0.594,2162.73490905615,2.294533207424956
0.594,1979.0691402036523,2.210260243216411
0.594,1930.977989900735,2.414415492365916
0.594,1801.9182693831376,2.373544354634143
0.594,1789.950208054178,2.428820724857593
0.594,1616.948929704074,2.2208427079038424
0.594,2867.392308085828,2.147235018695717
0.594,2867.392308085828,2.198499797926756
0.594,2351.0349811269552,2.358150331103547
0.594,2196.070939458575,2.3265409644446837
0.594,2068.043852525516,2.3523206141207678
0.594,1892.837944891296,2.2570878074147447
0.594,1846.8227515342064,2.4758858645820947
0.594,1724.0953805286483,2.419450122272289
0.594,1712.4842969426932,2.50227307800924
0.594,1546.86472122943,2.2854400069225305
0.594,8471.370324427204,1.8458823543125784
0.594,8471.370324427204,1.9779362315166715
0.594,6970.729063121043,2.1315635901921257
0.594,6580.311162024769,2.057698316481111
0.594,6340.542350682556,2.1580373290091552
0.594,5814.218019396876,2.0312381748877337
0.594,5635.379986274326,2.2650993648760767
0.594,5355.566691703275,2.157555341459112
0.594,5310.121670755488,2.222259960428113
0.594,4903.085309765776,2.0049675650535423
0.618,2831.5412952157944,2.0866015145572945
0.618,2831.5412952157944,2.074665907865463
0.618,2336.494222263977,2.1494664016113045
0.618,2793.8743936366704,2.098766605873664
0.618,2793.8743936366704,2.0994406096225084
0.618,2282.9317382775325,2.189952819535287
0.618,2958.260118814895,2.030587040528393
0.618,2958.260118814895,2.016495517413692
0.618,2713.26432581548,2.034552209813901
0.618,2823.487070854358,2.075592001154869
0.618,2823.487070854358,2.053550637210646
0.618,2591.1702227890223,2.0812375407562964
0.618,8385.077766261764,1.7083495760596168
0.618,8385.077766261764,1.8391197714045315
0.618,7635.876140008206,1.816558523128235
0.618,2782.287599427776,1.964629656298857
0.618,2782.287599427776,2.06773385566749
0.618,2463.765825823759,2.258911055450259
0.618,2076.0316953684214,2.053536943028741
0.618,1927.7213229497645,2.229017975410124
0.618,1867.961234512905,2.1804414023325056
0.618,1755.6660496197553,2.2877546427814712
0.618,1669.293285188913,2.1961862107878165
0.618,1628.7949858702254,2.104503302918537
0.618,1565.4719934445652,2.046306363432515
0.618,2746.3463787273954,1.976652332516096
0.618,2746.3463787273954,2.0911004854078192
0.618,2407.493767201557,2.301544006375034
0.618,2005.3845664692649,2.105451088197513
0.618,1842.15365139425,2.2986412710557667
0.618,1764.827114316935,2.2643790511951587
0.618,1637.8250019874283,2.3938911706225325
0.618,1537.4536345019967,2.313853682632719
0.618,1481.56920849349,2.2350243111634445
0.618,1406.3020747824569,2.187519842413833
0.618,2993.7191422033006,1.9685767075594984
0.618,2993.7191422033006,2.168401912552081
0.618,2536.8512589666198,2.1540090431135823
0.618,2272.182025172611,2.1525430970957564
0.618,2171.6481473175613,2.4740576054672414
0.618,1973.7636225691167,2.145254059105697
0.618,1914.240319612022,2.3394050731014997
0.618,1853.130468454902,2.017594922197491
0.618,1794.6365957881726,2.3303343211175136
0.618,1834.155416422822,2.1261797057863863
0.618,2857.3475804094637,2.004048017246401
0.618,2857.3475804094637,2.211693862655268
0.618,2422.756721735097,2.20320551217352
0.618,2171.430153187339,2.193960613718503
0.618,2076.4348868720444,2.533033116803826
0.618,1887.670328595154,2.195987859103569
0.618,1831.162619519333,2.3954240849535133
0.618,1773.1125342807952,2.0754640182556328
0.618,1717.0325610639031,2.384995668808348
0.618,1754.7077975639415,2.189544721393337
0.618,8503.871488206372,1.6191998523728088
0.618,8503.871488206372,1.954116924818772
0.618,7181.245695925069,1.9539291888779653
0.618,6562.549954349631,1.8867834591710253
0.618,6319.619690582801,2.258370775897006
0.618,5827.307166498964,1.8720585569431585
0.618,5664.238901809578,2.151472435130824
0.618,5525.4188137342935,1.8128289043616488
0.618,5316.53324664395,2.138681242316743
0.618,5439.731197078035,1.88734143562744
0.643,2778.6305445573794,2.197492217550088
0.643,2778.6305445573794,2.112601110940148
0.643,2360.190992586871,2.084789439967976
0.643,2740.099559387163,2.211583798560657
0.643,2740.099559387163,2.1388237023391974
0.643,2304.3733690605104,2.124325191655393
0.643,2956.375744274174,1.997146037882418
0.643,2956.375744274174,2.148830985401573
0.643,2621.418085862596,2.1143945159733653
0.643,2821.780278304985,2.037884569607079
0.643,2821.780278304985,2.191373819630974
0.643,2503.577113075768,2.162661161383616
0.643,8338.474876137509,1.7169048972947492
0.643,8338.474876137509,1.9197666403034264
0.643,7390.489473049488,1.9024276424741329
0.643,2794.295269599941,1.923681843874524
0.643,2794.295269599941,1.922926936275982
0.643,2458.088572102964,2.0479746231016267
0.643,2204.763785685711,2.0625161032100454
0.643,2006.1295504666805,2.0997616098485845
0.643,1905.235197301453,2.0841966070170908
0.643,1821.1220879427392,2.0979110906796947
0.643,1747.8254732010948,2.1257370644031504
0.643,1655.2688617944468,2.2469401995972618
0.643,1593.9730802419715,1.9173132318832424
0.643,2757.2559904193454,1.935734555528772
0.643,2757.2559904193454,1.9459919585880676
0.643,2401.423438922619,2.0853853552971744
0.643,2131.0544337318624,2.113084174470069
0.643,1918.8974723515016,2.164487408198026
0.643,1802.067360624066,2.162339812901867
0.643,1702.339867842887,2.19092899089149
0.643,1614.1066818705335,2.236481874074524
0.643,1509.4609085176,2.381974933072033
0.643,1434.8758238562602,2.0492375906193327
0.643,2908.0324244747967,2.0527550020831447
0.643,2908.0324244747967,2.153228306831517
0.643,2604.03245395684,2.046362433868979
0.643,2319.334876522034,2.2047165653164487
0.643,2223.6348922389534,2.1511556618787964
0.643,2029.985776642554,2.2852052118659927
0.643,1937.6867532478973,2.225910057961757
0.643,1860.3795080035693,2.3369063583031617
0.643,1836.174221026468,2.1531970234266447
0.643,1789.7606357126544,2.271898271549288
0.643,2775.559866168587,2.096010625943902
0.643,2775.559866168587,2.1961975122065964
0.643,2486.949048098248,2.0935538272363834
0.643,2216.462445117626,2.2487314192482755
0.643,2126.126522899594,2.199810120707939
0.643,1941.4241599622287,2.338316389695545
0.643,1853.5832227701103,2.28232150603431
0.643,1780.039604840841,2.394435636505475
0.643,1756.7787779605196,2.208940289971123
0.643,1712.240216056221,2.339175554869914
0.643,8278.284520235446,1.7350218567766826
0.643,8278.284520235446,1.9264037670027545
0.643,7343.832955905851,1.864399013448525
0.643,6686.888612469995,2.0156839350349047
0.643,6477.94574455211,1.9751586765619404
0.643,5992.451319360168,2.0630243723581136
0.643,5700.400080982015,2.0714225652896823
0.643,5512.726999227902,2.0996603121505046
0.643,5466.457475924833,1.981198118330621
0.643,5371.768228910354,2.042055662989471
0.667,2791.550005345568,1.9768147843544028
0.667,2791.550005345568,2.0653506584102623
0.667,2454.982642340087,1.9958381546787591
0.667,2753.139023370636,1.989705023283344
0.667,2753.139023370636,2.0904634502168298
0.667,2397.6445803402157,2.032790523632861
0.667,2964.538888598995,1.9369933879021903
0.667,2964.538888598995,2.144018114842325
0.667,2610.886779716289,2.119005214499567
0.667,2829.602467807328,1.9755442075979968
0.667,2829.602467807328,2.186179392023482
0.667,2493.5124920983385,2.1713547565980726
0.667,8376.338460510347,1.6563118772642913
0.667,8376.338460510347,1.9467754699162525
0.667,7384.130430919237,1.92845139213136
0.667,2789.646843372176,1.858408314400444
0.667,2789.646843372176,2.159449122524678
0.667,2436.4545728435205,2.05485385780921
0.667,2135.590623752525,2.216128966651496
0.667,2009.705601608056,2.2252271508581543
0.667,1864.7064312451607,2.0542766134833856
0.667,1804.5839036166844,2.159526026751816
0.667,1755.2157084378796,2.1702381861012907
0.667,1659.9673526838608,2.249762931274148
0.667,1646.8960924969738,1.8905777328950528
0.667,2753.5665564811093,1.8694723306968464
0.667,2753.5665564811093,2.184515396655853
0.667,2381.446461570462,2.0925162203673766
0.667,2065.286225267409,2.269131190542192
0.667,1923.565953809416,2.2937084694195105
0.667,1764.4744349050402,2.131037967300182
0.667,1687.8070040590317,2.2542884929210976
0.667,1622.1796897768857,2.282574790827703
0.667,1515.826268267793,2.380921110859647
0.667,1485.6159930102474,2.0183969193592173
0.667,2927.027108947237,2.094008886764204
0.667,2927.027108947237,1.9159716930611568
0.667,2525.9768187476498,2.15366342762752
0.667,2349.09557951136,2.1999356402009007
0.667,2200.3816988158346,2.212478718749515
0.667,2058.591153139145,2.157161816165223
0.667,2006.1817164627344,2.2597553689446297
0.667,1916.861491086653,2.334123353188509
0.667,1817.7873893842248,2.179586093274336
0.667,1787.9138271914462,2.105285527482382
0.667,2793.7517731868843,2.1347112688976546
0.667,2793.7517731868843,1.95749682471173
0.667,2412.3853069496813,2.2006736881698648
0.667,2244.8206751896982,2.246985905346697
0.667,2103.878658969379,2.2657493750731303
0.667,1968.7530989458403,2.206377786239439
0.667,1919.0522253507368,2.310529768170837
0.667,1834.0238567713627,2.3929705951924234
0.667,1739.2077216098082,2.2392850795117027
0.667,1710.4988558156488,2.16839800475026
0.667,8363.26397621079,1.769045316335378
0.667,8363.26397621079,1.7018922845813889
0.667,7146.733013853398,1.9663493669064496
0.667,6721.895375503891,1.9694755227196008
0.667,6402.9755944371655,2.036316244199354
0.667,6057.070466012878,1.9139589632406755
0.667,5901.76524022627,2.085360362830645
0.667,5739.781180687867,2.063432928260286
0.667,5418.869138526829,1.989124706024766
0.667,5404.904616193037,1.8563681055113503
0.692,2756.0720595687885,2.033942307155076
0.692,2756.0720595687885,2.259694214219493
0.692,2345.930074934338,1.8190083432754351
0.692,2718.0363106750683,2.046659711979724
0.692,2718.0363106750683,2.2879439310091203
0.692,2291.23435055115,1.853303339137556
0.692,2948.812236296425,1.86346159098044
0.692,2948.812236296425,1.9000762981373616
0.692,2657.0421555599783,2.151682123682543
0.692,2814.590727027304,1.902403137755642
0.692,2814.590727027304,1.938183428712133
0.692,2537.560145810124,2.2026801044982256
0.692,8302.205705915616,1.6216183182711368
0.692,8302.205705915616,1.7020476459080631
0.692,7508.688801059829,1.987941104126259
0.692,2783.098679277111,2.0216332246067426
0.692,2783.098679277111,2.083025722322532
0.692,2383.941116553523,2.0390896287791462
0.692,2125.571204130137,2.1580481932709654
0.692,2029.288575263049,2.084090203101994
0.692,1903.1652121110872,2.2407539133733323
0.692,1761.143344229644,2.255859462271036
0.692,1706.3780220233075,2.1561399055770223
0.692,1656.3641527866057,2.0200667544798043
0.692,1638.6815347879915,1.9801128578875256
0.692,2747.700071278597,2.0334267637850774
0.692,2747.700071278597,2.1070192320195944
0.692,2331.0957700481986,2.075513990575952
0.692,2057.9507497692907,2.2080457941504736
0.692,1945.4854001968456,2.1445678827240635
0.692,1804.604645937816,2.321238388923521
0.692,1651.360516323728,2.352140817235373
0.692,1581.3626766049222,2.263785459934809
0.692,1517.0755932946593,2.135640743162274
0.692,1483.7161895569643,2.105999797100351
0.692,2853.850210450196,2.096531958267346
0.692,2853.850210450196,1.966460955356062
0.692,2638.484060127647,2.0651589984799696
0.692,2422.949440390154,1.996242238455304
0.692,2178.8178671599217,2.136558395121082
0.692,2132.416322225092,2.1738529351110176
0.692,1993.0093806149407,2.168749558582572
0.692,1954.2942078179603,2.020411065230977
0.692,1917.3593381306569,2.2015896735262546
0.692,1828.0938764986065,2.061645803761064
0.692,2723.882329565528,2.1442417812759724
0.692,2723.882329565528,2.008522300357696
0.692,2519.791892561029,2.10545539291794
0.692,2315.394409187404,2.04446525425794
0.692,2083.2263806374945,2.1822452890104724
0.692,2039.2989832223736,2.2274325465069924
0.692,1906.40747572171,2.2225742121210943
0.692,1869.7835421512457,2.0664154005185957
0.692,1834.5001086033644,2.258053098489644
0.692,1748.9645626973074,2.1255045434349875
0.692,8115.343716746444,1.7993165088990544
0.692,8115.343716746444,1.7046695449839082
0.692,7516.376575294643,1.844748689343872
0.692,7013.414726797138,1.799863666499036
0.692,6355.200621735425,1.963674014961193
0.692,6271.668959548218,1.9410078425461363
0.692,5859.806921948879,1.9890369711465623
0.692,5777.464649921182,1.7985379612321686
0.692,5698.860028307683,2.005460144122731
0.692,5526.11174057569,1.7954395967748218
0.716,2731.217717786696,2.0963569115689107
0.716,2731.217717786696,1.9265438058136444
0.716,2408.9978514094487,2.087252631307223
0.716,2693.5249764350524,2.110211366367114
0.716,2693.5249764350524,1.948662180312908
0.716,2354.119856058764,2.1265750874250577
0.716,2874.972545411259,2.032975537856201
0.716,2874.972545411259,1.9976776510592724
0.716,2632.998933141328,2.088927316959448
0.716,2744.0820882140306,2.0780636595486177
0.716,2744.0820882140306,2.0382902993283807
0.716,2514.564659465468,2.1379900079542
0.716,8082.746459506743,1.7712530655272565
0.716,8082.746459506743,1.7377810519208778
0.716,7536.312829908886,1.867875681165006
0.716,2782.348656972999,1.835448818166805
0.716,2782.348656972999,1.8945246689190076
0.716,2519.3249609724144,2.026336134502982
0.716,2198.4992042081235,1.9932153002718729
0.716,2091.135981465501,2.0429581122169145
0.716,1958.363837216583,2.0715201665932903
0.716,1826.6387057173076,2.055764257271324
0.716,1797.910996983832,2.153461296391744
0.716,1720.7741309893493,1.9959798279681535
0.716,1669.7154641657364,2.1402993929414853
0.716,2745.3800177690664,1.8472488019383224
0.716,2745.3800177690664,1.915368324118452
0.716,2463.849081282019,2.062193503420385
0.716,2128.8248079331424,2.039205980058352
0.716,2004.5761444316677,2.1024885282400283
0.716,1856.5686228412735,2.146355382627892
0.716,1712.7016905690564,2.1415634720185266
0.716,1668.0238359514258,2.2586300776884465
0.716,1578.059983266719,2.109128686499409
0.716,1513.3626951109045,2.2737400044275797
0.716,2904.3275248182786,1.9813671095499772
0.716,2904.3275248182786,1.8550285776229247
0.716,2596.433366513245,2.005746673112085
0.716,2413.350183908373,2.276693076062567
0.716,2195.0022000202284,2.117828972796889
0.716,2078.6873368298184,1.9739199192819008
0.716,2024.806242070253,2.085014805423841
0.716,1999.5154743408848,2.0408855931162027
0.716,1969.690932987212,2.267190494073819
0.716,1852.3201940921508,2.051470703031693
0.716,2772.077808917453,2.0227076316732404
0.716,2772.077808917453,1.8953037165471596
0.716,2479.620903112244,2.0457317690402674
0.716,2306.1357006405387,2.3273193144545137
0.716,2098.6566754170244,2.1686291125797124
0.716,1987.8768269072752,2.023419701164851
0.716,1936.7709652307296,2.1372277597850764
0.716,1912.9819134889544,2.0853002858728757
0.716,1884.59669162222,2.3294215728641627
0.716,1772.1740774798072,2.108346450810482
0.716,8209.342751026647,1.7250913362163711
0.716,8209.342751026647,1.6385414644784693
0.716,7293.056913187953,1.832169527071884
0.716,7000.382697098755,2.018778400571365
0.716,6396.330049021883,1.9780663440423287
0.716,6072.598853868627,1.7895622004716367
0.716,5911.5429977677695,1.9092053493509864
0.716,5937.238229510917,1.7757637668683903
0.716,5800.827319794412,2.0827044565185746
0.716,5627.88711330638,1.8335224553508285
0.741,2725.107311783535,1.9859465080847387
0.741,2725.107311783535,1.8931934954464424
0.741,2486.863917602928,1.9357682399155611
0.741,2687.9283762015043,1.9994241516016995
0.741,2687.9283762015043,1.9151392505690945
0.741,2430.873317420169,1.9706423221451537
0.741,2878.3135778349447,1.9220288383037103
0.741,2878.3135778349447,1.7855271914896529
0.741,2729.459441245567,1.969065487408465
0.741,2747.228977999789,1.9677788635960063
0.741,2747.228977999789,1.820343738129359
0.741,2606.5667791904093,2.017342376219253
0.741,8095.767088147944,1.6769450078943782
0.741,8095.767088147944,1.5812310238857668
0.741,7693.173186255228,1.793175266151875
0.741,2741.384853037794,1.9765618208471545
0.741,2741.384853037794,1.866737948550516
0.741,2452.5054918483256,2.121889074787108
0.741,2203.8626682174777,1.9599269950410707
0.741,2023.2929684103256,1.910070529551172
0.741,1971.6182581627695,1.9844717413939268
0.741,1943.621460326073,2.2988818120816483
0.741,1758.63845767688,1.96467506244767
0.741,1692.2844721938031,1.9356101590454544
0.741,1720.015050644298,1.9489722862414924
0.741,2704.381379244879,1.9894440254001435
0.741,2704.381379244879,1.8879199767480797
0.741,2398.3397900469736,2.158623618196537
0.741,2134.025131413209,2.006122254242152
0.741,1939.731944516638,1.9661319568640363
0.741,1871.15690920626,2.052016512675551
0.741,1825.1026852266368,2.394015783872406
0.741,1632.9859446161845,2.060320348574772
0.741,1554.4440504818092,2.042393714518191
0.741,1563.1182096600548,2.0678474515702123
0.741,2891.371134484251,1.8702087783621792
0.741,2891.371134484251,1.861194077677178
0.741,2636.5541056415323,2.075520270453843
