K,Rem,frictionFactor
0.471,1507.530101204948,13.517017881603277
0.496,2980.151597398787,6.574967490048143
0.496,2980.151597398787,6.677070976450784
0.496,2483.954360644867,9.6747577915409
0.496,2100.6522028012323,8.190735234348455
0.496,2039.3756868417024,7.993486540967631
0.496,1893.436839302252,9.899337374260238
0.496,1725.1892638075012,9.235182111614924
0.496,1649.046794111273,10.154229754340037
0.496,1560.3742647581012,10.560190753569875
0.496,1486.730180692364,14.483753280701809
0.52,3005.522354543364,5.353948390353673
0.52,3005.522354543364,6.877775215914047
0.52,2508.931902996753,8.424141886651476
0.52,2180.058160321916,7.664646804542564
0.52,2037.3652993129847,8.492645824524256
0.52,1852.1845999300208,9.5249587264827
0.52,1757.5973584147507,9.340739686853112
0.52,1656.767511201754,9.756568513966451
0.52,1590.850885304571,9.621574139124675
0.52,1553.094806836005,11.277009086913996
0.545,3000.6499685107306,5.552264116474989
0.545,3000.6499685107306,6.0419205834332645
0.545,2515.598703593537,6.991143973656265
0.545,2201.950868461825,8.41675460214739
0.545,2017.7512938474997,7.354304859863392
0.545,1921.5654664187311,8.903119215131271
0.545,1750.7306728386088,8.473633951455952
0.545,1720.628355215802,9.228105520327562
0.545,1662.4843357658135,8.082895768944317
0.545,1653.7401638016274,11.492510931520256
0.569,2986.276311630979,4.941028832338225
0.569,2986.276311630979,6.106212065409346
0.569,2501.266780107611,7.336137386002097
0.569,2217.3245974831275,7.118216552960621
0.569,2066.1519281432325,7.776050528079691
0.569,1920.076546666773,8.063542508923456
0.569,1827.544667419609,7.79123437229193
0.569,1746.3657308091176,8.021411546717403
0.569,1705.9891426484362,9.32166802300601
0.569,1650.4228452651494,8.914869231575137
0.594,3004.3307411960727,4.619411019078902
0.594,3004.3307411960727,6.257577584953319
0.594,2461.7321599437496,6.876294568066721
0.594,2297.997781499117,6.216581103958944
0.594,2162.73490905615,7.459934064929698
0.594,1979.0691402036523,6.234475964996169
0.594,1930.977989900735,8.26714916148702
0.594,1801.9182693831376,6.000574536116986
0.594,1789.950208054178,9.601943754057856
0.594,1616.948929704074,9.116765055985692
0.618,2993.7191422033006,4.391255761334866
0.618,2993.7191422033006,5.492169746959286
0.618,2536.8512589666198,6.365590683497608
0.618,2272.182025172611,5.459090742577362
0.618,2171.6481473175613,7.618028431398132
0.618,1973.7636225691167,6.513935860297172
0.618,1914.240319612022,7.140237071050355
0.618,1853.130468454902,7.283436707089817
0.618,1794.6365957881726,6.873070873819872
0.618,1834.155416422822,7.9359305652693
0.643,2908.0324244747967,5.137749984325809
0.643,2908.0324244747967,5.243141260869391
0.643,2604.03245395684,5.863161401782103
0.643,2319.334876522034,5.563513695535478
0.643,2223.6348922389534,6.059455992888531
0.643,2029.985776642554,6.560656405635296
0.643,1937.6867532478973,6.8963532502785645
0.643,1860.3795080035693,6.993489650787028
0.643,1836.174221026468,6.720602105651446
0.643,1789.7606357126544,8.044039493414141
0.667,2927.027108947237,4.669090483693574
0.667,2927.027108947237,4.868496872345734
0.667,2525.9768187476498,5.639556686084318
0.667,2349.09557951136,5.707326164849268
0.667,2200.3816988158346,6.376250678246787
0.667,2058.591153139145,5.870676621989505
0.667,2006.1817164627344,6.019422213476611
0.667,1916.861491086653,6.898144160931357
0.667,1817.7873893842248,6.937206991941526
0.667,1787.9138271914462,7.281974928370681
0.692,2853.850210450196,5.262791694460408
0.692,2853.850210450196,4.751510960476755
0.692,2638.484060127647,4.688818640367227
0.692,2422.949440390154,5.59818452754528
0.692,2178.8178671599217,5.309951533883718
0.692,2132.416322225092,6.141272003702427
0.692,1993.0093806149407,6.12985574808475
0.692,1954.2942078179603,5.22297489568967
0.692,1917.3593381306569,6.342943630900444
0.692,1828.0938764986065,7.108113931800544
0.716,2904.3275248182786,4.41213129100957
0.716,2904.3275248182786,4.3940902399039565
0.716,2596.433366513245,4.4837686336099845
0.716,2413.350183908373,5.711774302921753
0.716,2195.0022000202284,5.672641727524595
0.716,2078.6873368298184,5.483070484536955
0.716,2024.806242070253,5.750615612768196
0.716,1999.5154743408848,4.88881831947602
0.716,1969.690932987212,6.754410599932567
0.716,1852.3201940921508,6.140135326253895
0.741,2891.371134484251,4.1629002051993895
0.741,2891.371134484251,4.052423762041428
0.741,2636.5541056415323,4.809553949270251
0.741,2400.8292162910084,5.393184102942657
0.741,2234.1669901757145,4.643680801515417
0.741,2214.1726360836915,5.023807359332518
0.741,2036.0516837383984,5.391611262436386
0.741,2005.8343799465267,5.875181417686711
0.741,1969.1684127398712,5.118329299484646
0.741,1959.2070226525143,6.349334963697334
0.765,2896.1807640981488,4.000926537336343
0.765,2896.1807640981488,3.7871795391504257
0.765,2591.6612714329203,5.150739791417088
0.765,2288.319961435658,5.4244423781552
0.765,2210.758682869258,4.481844770218818
0.765,2237.466928929484,4.792211371154283
0.765,2084.6940213745606,5.495027304866649
0.765,1994.2940703118504,5.072113360001256
0.765,1964.7507577133763,5.547252259281565
0.765,1911.559079740688,5.672782871592783
0.79,2827.582216777705,4.302018077458469
0.79,2827.582216777705,4.030439965964653
0.79,2598.415957800902,4.356105666939151
0.79,2349.2876630510127,5.461728468543363
0.79,2172.4581849858127,4.369425227739835
0.79,2173.678301156978,5.828451000389907
0.79,2003.8746626562424,4.536032975852193
0.79,2064.3012088357746,5.739159345545646
0.79,1952.5718525922848,4.379022280926374
0.79,2014.4292400905283,6.599498178870316
0.814,2826.352641534887,4.15114146117366
0.814,2826.352641534887,3.83457254897766
0.814,2613.635883561126,4.355740420406219
0.814,2370.4407322597262,4.437772597334472
0.814,2268.4921473694376,4.386434873512583
0.814,2187.5086798356115,4.739791617044896
0.814,2076.24812044589,4.989891743567624
0.814,2036.288970136479,4.730018520012186
0.814,1982.560569436126,4.953030662413255
0.814,1964.2438148099895,5.79991892543783
0.839,2815.4621443776505,3.8863062971709104
0.839,2815.4621443776505,3.769661410357175
0.839,2592.7980659918107,4.202202407924284
0.839,2383.009471409716,4.046934687932999
0.839,2280.9997881533427,4.754950858744568
0.839,2179.441415819231,4.315589988228732
0.839,2109.05415487962,4.735814954851477
0.839,2051.795280952612,4.623451414744416
0.839,1991.2000424931723,4.4105376865121535
0.839,1968.6658599230848,5.509602066466876
0.863,2805.450383875632,3.7145616021729886
0.863,2805.450383875632,3.5888885105364428
0.863,2591.515816612264,3.90527699358936
0.863,2387.5224493011888,4.68484014269975
0.863,2239.752065454711,4.472953207575707
0.863,2180.948521981585,3.7973966997737674
0.863,2144.4910718394312,4.6037417777380725
0.863,2045.909973576363,4.422504458312775
0.863,2000.424161323357,4.455726766837952
0.863,2003.9762546263628,5.19623791616376
0.888,2771.837907774953,3.67267545973644
0.888,2771.837907774953,3.4437990139880523
0.888,2639.0980333016923,3.596434872017233
0.888,2401.330324430712,3.685356653271737
0.888,2298.607384877549,4.083484979962274
0.888,2213.8597087036537,4.075528109277893
0.888,2137.761797844257,4.331412015378131
0.888,2071.6685706771345,3.815981709772024
0.888,2043.5396397024813,4.334403901204737
0.888,1965.7896498464845,4.949494662964693
0.912,2755.83008291718,3.474536384567632
0.912,2755.83008291718,3.3582395194330896
0.912,2655.3765322594777,3.1029334555291928
0.912,2470.015758523888,4.279057242306075
0.912,2253.8663602351844,3.4197217514091887
0.912,2281.728656535794,4.037620385314511
0.912,2157.9260787161406,3.9928368329969537
0.912,2062.79661966416,4.458754354769251
0.912,2021.1988688798588,3.776068112986334
0.912,2042.4083347590356,4.243080997287324
0.937,2712.15191643587,3.45950097319308
0.937,2712.15191643587,3.3991096987103853
0.937,2604.855099917312,3.4958916632117703
0.937,2408.1248562554742,3.3261713721825394
0.937,2344.780478447848,3.5456884599970406
0.937,2196.461507748104,4.100010986371228
0.937,2101.1158438393427,3.649950417420148
0.937,2073.735878219546,4.1766677032943695
0.937,2058.6142010061576,4.079696320056655
0.937,2008.785594676616,4.660748777299273
0.961,2724.132987130502,3.196574947124141
0.961,2724.132987130502,3.371705648384887
0.961,2574.6415197893384,3.2450923274300902
0.961,2456.329469181854,3.7512711467548296
0.961,2266.8116146839966,3.3571882887266904
0.961,2281.94242789632,3.7105640488589264
0.961,2165.326202670499,3.4115666934959505
0.961,2124.8025843396267,4.166353939427236
0.961,2001.0491766804157,3.714226437925277
0.961,2020.9274213503647,4.562476445203786
0.986,2684.4702540653107,3.2811106641839856
0.986,2684.4702540653107,3.1388126969527
0.986,2571.585608395913,3.141386865346478
0.986,2409.0948560405486,3.469217551882756
0.986,2288.183557554723,3.5413593045754777
0.986,2234.671637372986,3.637314036111835
0.986,2133.7972126851946,3.663171768191532
0.986,2086.4440156117835,3.593641706691163
0.986,2075.487005652548,3.760298024440929
0.986,2020.7901022977007,4.024276247105734
1.01,2665.426741087579,3.0665758896224387
1.01,2665.426741087579,3.221712909459357
1.01,2530.2025911081214,3.197838154281812
1.01,2363.171316215901,3.621057750054785
1.01,2270.777782279888,3.057289239395105
1.01,2276.7638591539358,3.4297165956580096
1.01,2171.9661991791377,3.5901885620259337
1.01,2103.755954361835,3.440215667884098
1.01,2099.437057520069,3.397812265552757
1.01,2055.370169801301,4.097938776528939
1.035,2650.4135282670263,3.054356357652104
1.035,2650.4135282670263,2.957787110425649
1.035,2523.624508575425,3.2738764568009397
1.035,2352.1386674148093,3.353417414087609
1.035,2288.974071748072,3.007653781202364
1.035,2270.569781336403,3.3287277263810022
1.035,2168.733701639057,3.4265627580058324
1.035,2106.732604528219,3.5145980992144907
1.035,2083.081697994862,3.201573344719815
1.035,2088.346709543552,3.8140991815686
1.059,2649.0363025531688,2.9302933397180904
1.059,2649.0363025531688,2.856324384416928
1.059,2541.389140978488,2.9835562751098497
1.059,2386.8692476496194,3.224814361837427
1.059,2275.4117601074518,3.0947207893987376
1.059,2244.5890287889256,3.005816765262906
1.059,2192.616202996157,3.529213494788812
1.059,2076.155881691857,3.324332753828405
1.059,2068.6711431014924,3.1114975601165
1.059,2067.6027734883924,3.802960079815036
1.084,2593.182121745556,2.795048000595333
1.084,2593.182121745556,2.9853322601284624
1.084,2478.549397820387,2.9547339987385794
1.084,2373.950361877541,3.0739415732960067
1.084,2271.4306002822395,3.309976316919028
1.084,2214.466324500054,2.807725632668747
1.084,2195.666749118273,3.207040762626073
1.084,2109.843788917882,3.4353526653066835
1.084,2081.744255163855,3.264375085786374
1.084,2069.8611268931427,3.447689258273511
1.108,2591.7241623490963,2.729628445924407
1.108,2591.7241623490963,2.8888076901998736
1.108,2456.757396016278,3.2359107271688505
1.108,2325.3671906689915,2.829574298370644
1.108,2291.9928361934385,3.118062728659502
1.108,2177.974914363433,3.219669127499583
1.108,2139.17001933849,3.4481318364705555
1.108,2081.143200093037,3.2306409685812105
1.108,2115.5216819574416,3.291273208504391
1.108,2072.734838504907,3.617461242469816
1.133,2548.09665946022,2.927218962380388
1.133,2548.09665946022,2.874444796712243
1.133,2482.5170651216567,2.717666914215809
1.133,2387.14114555818,3.26899507422893
1.133,2235.7114363719074,2.7792036188503286
1.133,2244.2556147790874,2.928682680635464
1.133,2176.454983838049,3.062151888962363
1.133,2110.839921846527,3.2213396016225606
1.133,2056.5365919561955,3.410092108875197
1.133,2027.061769038366,3.803335665768754
1.157,2536.1742878575687,2.5372117937533285
1.157,2536.1742878575687,3.0774632067783907
1.157,2401.4396793944984,2.674818833006819
1.157,2378.886543314544,2.916435985504424
1.157,2286.680499483663,2.823600063677914
1.157,2219.587891987126,3.1114471069717373
1.157,2142.36010005373,3.078314402398571
1.157,2129.551872051648,2.9793476135721386
1.157,2096.99383839702,3.192667686875273
1.157,2054.905037096916,3.423706755619754
1.182,2523.070490405393,2.6586391382309387
1.182,2523.070490405393,2.640988795994433
1.182,2413.855950670405,3.126666603889204
1.182,2291.139414698352,2.7174432193517672
1.182,2298.020893748027,2.640044198955592
1.182,2227.8863188330874,3.2115569688290866
1.182,2117.376079274939,2.8200295834690343
1.182,2151.4753388505856,2.938021405019488
1.182,2114.691093850394,2.900827235208644
1.182,2088.0236603151225,3.4705172329710234
1.206,2506.788960408312,2.451766564979217
1.206,2506.788960408312,2.9253928927879667
1.206,2380.062921442101,2.593790361901294
1.206,2353.1220903869253,2.772096160559151
1.206,2272.30284972184,2.814767730318386
1.206,2203.8918169223043,2.750394947925056
1.206,2161.1231862329887,2.775819723311403
1.206,2094.984650157205,3.080565260668753
1.206,2054.2260361028875,2.99714034956314
1.206,2057.2572882703453,3.4084620074276453
1.231,2481.2312397667383,2.6340243245949986
1.231,2481.2312397667383,2.568376223660236
1.231,2414.495692484492,2.637501866917223
1.231,2312.637060493177,2.5162101201999905
1.231,2278.917856441717,2.629211811095628
1.231,2190.3593857255887,2.9616588005459263
1.231,2123.1139128954405,2.889496403567793
1.231,2081.159776722161,2.8330313761375794
1.231,2074.189413401107,2.8345987695109587
1.231,2051.42804307663,3.446210156758276
1.255,2472.5740237498617,2.391478913070149
1.255,2472.5740237498617,2.602196001276523
1.255,2354.0878801359054,2.780152218807422
1.255,2283.7340395225765,2.580261812780748
1.255,2266.36789781148,2.7435174955661514
1.255,2208.1244749029747,2.5777568192437657
1.255,2167.7070713391367,2.704504169285938
1.255,2117.246080003467,2.6944294763427554
1.255,2095.9542417389944,2.878006452422296
1.255,2054.174013838822,3.1489098334798125
1.28,2438.2497826705244,2.406205832295868
1.28,2438.2497826705244,2.676653336309993
1.28,2316.1756463010947,2.6677532061912963
1.28,2292.3148302307072,2.415937540884319
1.28,2261.004676553136,2.753565883820711
1.28,2191.376907953446,2.389731158611297
1.28,2181.019627163426,2.7805567682560204
1.28,2087.9739211923074,2.843676565951202
1.28,2059.661541294668,2.7554330492305685
1.28,2068.499191414469,2.8352173032977994
1.304,2425.8290169606616,2.425362132277657
1.304,2425.8290169606616,2.409483595789001
1.304,2354.4293122873823,2.626847751648572
1.304,2250.02428352406,2.512873502405744
1.304,2244.2420643377804,2.51842377477402
1.304,2196.532642366285,2.5199116592706754
1.304,2163.646252474404,2.580169738112993
1.304,2089.878955827209,2.4686201739394398
1.304,2086.607510803639,2.807572541391908
1.304,2020.547096772164,3.098166120588904
1.329,2403.89099924786,2.2389072864233297
1.329,2403.89099924786,2.56789212737317
1.329,2325.7375567588024,2.522375032445345
1.329,2286.040667514473,2.426943127400862
1.329,2212.701800099059,2.394052949126878
1.329,2170.673725008711,2.769652359588974
1.329,2109.225126657634,2.365211361956839
1.329,2126.9773181355854,2.7543855102490857
1.329,2061.4864328273998,2.5033179980041296
1.329,2070.453424873489,3.116467561592009
1.353,2390.9634373088325,2.224739879107029
1.353,2390.9634373088325,2.560277137864929
1.353,2309.826705838858,2.307215213710391
1.353,2286.8603015504154,2.3563635030848724
1.353,2227.561407892309,2.3546373793338278
1.353,2145.4574998993903,2.6794322314501477
1.353,2092.0824657546377,2.298143322163825
1.353,2130.847297693118,2.5625949135667057
1.353,2077.080887304852,2.473678516093669
1.353,2053.553074425561,3.010502507751616
1.378,2371.6569425937614,2.1491099703010024
1.378,2371.6569425937614,2.6122147127014896
1.378,2258.4127877218843,2.226321950638398
1.378,2277.49852434499,2.332060636930509
1.378,2213.6447213311058,2.3501671135432747
1.378,2141.018390974254,2.5710048636683327
1.378,2107.37197289606,2.211117879306723
1.378,2141.711685738281,2.7181960305620896
1.378,2034.5026377702688,2.492683263487842
1.378,2051.0484824760106,2.7324846662326654
1.402,2355.8068352536,2.1627326014671504
1.402,2355.8068352536,2.332202657835272
1.402,2287.42118997241,2.2177736023448054
1.402,2252.0619756292654,2.338164788191793
1.402,2171.9968777100084,2.276930581098034
1.402,2147.569500061428,2.507110972098096
1.402,2097.7390485850647,2.308105087011534
1.402,2097.815306170474,2.4325937775338287
1.402,2058.7947111146214,2.3688211751827484
1.402,2047.5398544201464,2.77862582920531
1.427,2325.2512381003767,2.2107888130905327
1.427,2325.2512381003767,2.206062898121696
1.427,2275.892097930512,2.323029334526736
1.427,2187.1162706800565,2.2048097504538724
1.427,2213.8886184731527,2.359414422766726
1.427,2139.7895844486447,2.227752717555885
1.427,2146.251029176833,2.1977903166481187
1.427,2119.080723897056,2.3543048208900963
1.427,2059.5569579573557,2.474446646802497
1.427,2032.6590878606,2.422104727192706
1.451,2312.0072230681394,2.23380078193454
1.451,2312.0072230681394,2.186826391887464
1.451,2275.831796263892,2.0371807818145173
1.451,2239.145455094974,2.3610272132567385
1.451,2124.0158286886804,2.302408855480435
1.451,2123.8758395275227,2.1675823757540384
1.451,2135.0386605541858,2.1594774850798766
1.451,2120.742741555696,2.372562069740099
1.451,2041.118284548196,2.2271232366579485
1.451,2072.2078002312783,2.471243142968738
1.476,2298.435192965119,2.0916118227356533
1.476,2298.435192965119,2.170792759924796
1.476,2239.7725077789864,2.158295546740534
1.476,2236.882544962342,2.045353863609456
1.476,2179.844693189048,2.2757637822516696
1.476,2077.4488416174995,2.6450420981926865
1.476,2044.7995676423664,2.298065253558482
1.476,2057.5644190817115,2.07486067115219
1.476,2077.733527428697,2.4143618536323497
1.476,2001.846893595203,2.4420957284899503
1.5,2281.181388923602,2.0834888484077303
1.5,2281.181388923602,2.101459373052249
1.5,2242.882793308941,2.1212023015887773
1.5,2198.7774045172864,2.124208277393873
1.5,2158.4887411401046,2.1757123736429858
1.5,2113.02772125152,2.3205461124906326
1.5,2070.170846349066,2.0554542130288547
1.5,2088.9431805005224,2.247912839947193
1.5,2032.0378760711967,2.2426251481364323
1.5,2021.5424282636436,2.549210184222746
0.3,2795.1837300130583,8.351292417300384
0.3,2795.1837300130583,11.358130709765538
0.3,2209.575220245686,12.42834847502722
0.3,1880.038410086596,14.712882816645026
0.3,1649.943748918785,15.020924119823064
0.3,1496.0778779523005,16.473663955713814
0.3,1388.2632699316102,17.74466848797333
0.3,1280.4639775801509,18.792662658982003
0.3,1238.8947491754695,17.065004643293914
0.3,1224.525636992024,21.66787858280088
0.324,2831.233241939207,6.881174641689929
0.324,2831.233241939207,12.08744979185799
0.324,2137.277047288529,13.178776571075106
0.324,1807.038706711176,14.190063460522934
0.324,1636.4940222835044,16.059757082840438
0.324,1458.1100272851922,15.967910695085871
0.324,1380.9951006481606,16.92562202971017
0.324,1295.1068176961692,14.970993699828616
0.324,1244.9287892028929,20.48479559325452
0.324,1179.4660825229469,18.98890993765056
0.349,2861.317933897752,7.376961451661691
0.349,2861.317933897752,10.710739713200262
0.349,2229.145782153237,10.92381153636389
0.349,1921.081439652967,12.440841473883124
0.349,1672.410252212349,14.702894936785098
0.349,1505.6887945265603,14.151886676340462
0.349,1430.263554374358,15.185838356153155
0.349,1350.962029914139,14.7577599900695
0.349,1301.12830197051,16.244646385347195
0.349,1262.084001101477,20.15646226393662
0.373,2834.866918548566,8.058287984726196
0.373,2834.866918548566,9.710002161743953
0.373,2239.1770411148723,10.998441817649804
0.373,1892.704306169386,11.574133397704909
0.373,1687.0750231168786,14.83495423014388
0.373,1508.9629653726097,12.6015738439975
0.373,1470.4125443922298,13.483428197604791
0.373,1390.086396213144,14.104729869535904
0.373,1314.5936541598069,15.34990851471671
0.373,1279.566156746994,19.14858578927648
0.398,2886.654677515213,7.161652716679372
0.398,2886.654677515213,7.904874863305507
0.398,2333.651661974942,10.91228917524704
0.398,1965.8477497872195,10.606737720482176
0.398,1847.6615751876368,10.798934070432717
0.398,1650.9078449558872,12.942854377791456
0.398,1520.479155244627,11.162839021183483
0.398,1487.100398089807,15.51254967901083
0.398,1343.7587333907345,11.780760109153762
0.398,1384.471180645458,15.775960823935574
0.422,2839.400162574634,7.960330037765403
0.422,2839.400162574634,7.408462681610647
0.422,2355.766495997047,9.49654393915181
0.422,2009.912401986159,10.660042239339544
0.422,1806.3605294958004,9.858220537878776
0.422,1712.769399596437,11.081434406964297
0.422,1587.4710560373665,11.583499528489089
0.422,1475.4490028469872,12.178104423497818
0.422,1413.6361163891424,12.594334137831044
0.422,1395.3197662071511,15.753895634257937
0.447,2893.8593397265545,4.4253117259251065
0.447,2893.8593397265545,9.784172643760344
0.447,2263.2955456477903,8.576232444767083
0.447,2078.028672806598,8.437278298375032
0.447,1901.4971127154824,10.765867640133605
0.447,1723.947025301101,9.456077810759746
0.447,1649.03891617263,10.215679071321349
0.447,1554.2208783110332,11.81266399999742
0.447,1441.5729278061494,12.354693692375808
0.447,1445.550004517885,14.356849882870286
0.471,2834.2675422602483,7.033516708159058
0.471,2834.2675422602483,5.125484928716507
0.471,2468.3541427495798,9.498599855534671
0.471,2064.053375018257,8.934390444397787
0.471,1890.663245381617,9.946461417331468
0.471,1739.6404348649858,9.739986784132654
0.471,1663.9237592860609,9.444396137826828
0.471,1574.4845654713438,10.510017744707213
0.471,1490.1302260884152,11.696321099479624
0.471,1464.8300834147203,13.392479013531217
0.496,2844.452466075833,6.747420626880253
0.496,2844.452466075833,6.8480905212941785
0.496,2372.5202762164786,9.916174505252265
0.496,2008.0551443598629,8.395746992199532
0.496,1950.159049400071,8.195117643988887
0.496,1811.114592958689,10.151171359088142
0.496,1650.6709783294066,9.472198120287617
0.496,1577.7125997111743,10.417158867269706
0.496,1492.724730228635,10.763994938971273
0.496,1431.6479758455316,14.657924590672271
0.52,2868.613126246912,5.494465082676448
0.52,2868.613126246912,7.0543464743570015
0.52,2396.213610263445,8.634996990078497
0.52,2083.708283365934,7.856361798000192
0.52,1948.188011879387,8.706666387831122
0.52,1771.5963204570478,9.766857640917692
0.52,1681.581293105638,9.579856004423878
0.52,1585.1439003484795,10.008391774393209
0.52,1521.9364599000962,9.845387150053217
0.52,1489.6835092668991,11.457301145235215
0.545,2863.942976905223,5.698019041800468
0.545,2863.942976905223,6.197152434941781
0.545,2402.526687519762,7.166410753959222
0.545,2104.500225233034,8.627126933560588
0.545,1929.379595662808,7.5393949599512275
0.545,1837.8716156031787,9.128856494855103
0.545,1674.9169081615553,8.690170128130418
0.545,1646.275766129758,9.465785769926509
0.545,1590.5051467726255,8.290482390685185
0.545,1582.4244572310888,11.71058973933096
0.569,2850.189298610537,5.070790706399298
0.569,2850.189298610537,6.263190468074695
0.569,2388.79659235607,7.520199608987463
0.569,2119.126520236008,7.296069784782559
0.569,1975.6343686885732,7.971668299748917
0.569,1836.4181941961608,8.26787328673774
0.569,1748.3690871254937,7.990119315903578
0.569,1670.920375974053,8.227659307829686
0.569,1632.1578512629771,9.5631416952739
0.569,1578.8614620384683,9.106139451645667
0.594,2867.392308085828,4.74156780684254
0.594,2867.392308085828,6.417985295472595
0.594,2351.0349811269552,7.044813199259217
0.594,2196.070939458575,6.375449602374953
0.594,2068.043852525516,7.649563020856794
0.594,1892.837944891296,6.397763484372843
0.594,1846.8227515342064,8.473591166102167
0.594,1724.0953805286483,6.156930932500718
0.594,1712.4842969426932,9.848844844378732
0.594,1546.86472122943,9.329055456044149
0.618,2857.3475804094637,4.506506169022368
0.618,2857.3475804094637,5.633410514073621
0.618,2422.756721735097,6.525596365514378
0.618,2171.430153187339,5.5953600374099
0.618,2076.4348868720444,7.809402933073545
0.618,1887.670328595154,6.678623899621306
0.618,1831.162619519333,7.32196111316489
0.618,1773.1125342807952,7.470086932692014
0.618,1717.0325610639031,7.050411241047609
0.618,1754.7077975639415,8.140237119144413
0.643,2775.559866168587,5.272599314258442
0.643,2775.559866168587,5.377917706463658
0.643,2486.949048098248,6.010606981136422
0.643,2216.462445117626,5.702362089714519
0.643,2126.126522899594,6.21164277710357
0.643,1941.4241599622287,6.726504688017962
0.643,1853.5832227701103,7.071844373118841
0.643,1780.039604840841,7.172665418882788
0.643,1756.7787779605196,6.893971165301433
0.643,1712.240216056221,8.252776888580412
0.667,2793.7517731868843,4.791547846785362
0.667,2793.7517731868843,4.993674173003056
0.667,2412.3853069496813,5.781560748935587
0.667,2244.8206751896982,5.849737854294956
0.667,2103.878658969379,6.536330422578607
0.667,1968.7530989458403,6.01896679446996
0.667,1919.0522253507368,6.172455072693719
0.667,1834.0238567713627,7.074685666505814
0.667,1739.2077216098082,7.115930136686851
0.667,1710.4988558156488,7.470673498915157
0.692,2723.882329565528,5.400861487937869
0.692,2723.882329565528,4.873748445641449
0.692,2519.791892561029,4.806886310224511
0.692,2315.394409187404,5.737812012630713
0.692,2083.2263806374945,5.443158394438295
0.692,2039.2989832223736,6.2962951998157495
0.692,1906.40747572171,6.285561852410038
0.692,1869.7835421512457,5.356479535169349
0.692,1834.5001086033644,6.506147109062191
0.692,1748.9645626973074,7.292009234363711
0.716,2772.077808917453,4.527860370354297
0.716,2772.077808917453,4.507151227820622
0.716,2479.620903112244,4.596818859573666
0.716,2306.1357006405387,5.854155821023784
0.716,2098.6566754170244,5.814870300433732
0.716,1987.8768269072752,5.621374994700538
0.716,1936.7709652307296,5.896539529620894
0.716,1912.9819134889544,5.013619729285103
0.716,1884.59669162222,6.927923403126364
0.716,1772.1740774798072,6.298755609960571
0.741,2759.691865395064,4.2721177245598
0.741,2759.691865395064,4.156847902596416
0.741,2517.827006728972,4.930963986753072
0.741,2294.091697949956,5.527597088446753
0.741,2136.086293186229,4.760072390623268
0.741,2117.41775318454,5.150491878593159
0.741,1947.5079644106945,5.528375341894819
0.741,1919.0030790561016,6.025101400862897
0.741,1884.105058614584,5.249724902719551
0.741,1874.4501795910176,6.513145729480272
0.765,2764.3570043863483,4.105739793433055
0.765,2764.3570043863483,3.884384748671111
0.765,2475.119003735227,5.279906546785224
0.765,2186.7400469348563,5.55837941503274
0.765,2113.8088841626745,4.579344387532602
0.765,2139.6310989464027,4.913571128764876
0.765,1993.206013333678,5.626414052305008
0.765,1909.64982995778,5.208284694335206
0.765,1879.6445844634095,5.683158644577906
0.765,1828.9733457981797,5.818043676140189
0.79,2698.9009536480994,4.414756207152324
0.79,2698.9009536480994,4.134119687829895
0.79,2481.5315136150084,4.465897045399587
0.79,2244.942738802454,5.5978646969297365
0.79,2077.095141371434,4.478943265095372
0.79,2078.6819709306124,5.975366234542307
0.79,1916.6920267788369,4.650994844868529
0.79,1974.8795508687824,5.885440163209768
0.79,1868.248531743732,4.491299775609366
0.79,1927.3099230947385,6.769562998476413
0.814,2697.7417876949858,4.259906326952351
0.814,2697.7417876949858,3.9332434767291145
0.814,2496.0446763309824,4.465664961496019
0.814,2265.0718318091563,4.548338460438547
0.814,2168.878097859467,4.496306384061283
0.814,2091.868220292662,4.859171867111266
0.814,1985.871632772896,5.116267874262166
0.814,1948.033249939679,4.8504850209263575
0.814,1896.9578520525235,5.079912652828092
0.814,1879.3133833106356,5.949248266303128
0.839,2687.309646174433,3.9887691339842295
0.839,2687.309646174433,3.862553961773195
0.839,2476.1532564906493,4.297950457730532
0.839,2276.9278429867586,4.172126250766236
0.839,2179.641655634565,4.860673119670892
0.839,2084.931573442943,4.428558498489641
0.839,2017.197924090355,4.897979950764567
0.839,1962.6454414802909,4.713289511313608
0.839,1908.366739035191,4.485844776619294
0.839,1885.7828223734448,5.709641847878286
0.863,2677.815264576656,3.81185777430822
0.863,2677.815264576656,3.681218762481344
0.863,2474.934607061833,4.003731611136369
0.863,2281.4620243143136,4.801600023921787
0.863,2141.426720188235,4.5849819162505305
0.863,2085.5880656920845,3.893002817155175
0.863,2051.114591590044,4.720273376894932
0.863,1957.1992437564263,4.535039104793324
0.863,1914.033816174637,4.569734568520907
0.863,1917.3527463378812,5.3298391133164165
0.888,2645.760862031091,3.7688395300089
0.888,2645.760862031091,3.5324761036643197
0.888,2520.309776276512,3.687370170303806
0.888,2294.462328707512,3.777131314945015
0.888,2197.630071440883,4.18570913288033
0.888,2117.021949010832,4.178075397454513
0.888,2044.634309255164,4.440967480286184
0.888,1981.7883837671911,3.9130166605006576
0.888,1955.2417656123532,4.445225774032351
0.888,1880.831934182135,5.076660261922755
0.912,2632.220297364585,3.5309834928695025
0.912,2632.220297364585,3.4610772792804863
0.912,2533.4948270793448,3.213475989000956
0.912,2358.342627680317,4.368004787551267
0.912,2157.4971009263145,3.501864043814435
